match_id,match_date,season,matchweek,matchweek_num,referee,home_team,away_team,home_goals,away_goals,goal_difference,home_xg,away_xg,home_non_penalty_xg,away_non_penalty_xg,home_xg_against,away_xg_against,home_post_shot_xg,away_post_shot_xg,home_goals_minus_xg,away_goals_minus_xg,home_post_shot_xg_diff,away_post_shot_xg_diff,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_avg_shot_distance,away_avg_shot_distance,home_shots_on_target_against,away_shots_on_target_against,home_saves,away_saves,home_clean_sheets,away_clean_sheets,home_possession,away_possession,home_free_kicks,away_free_kicks,home_penalties_scored,away_penalties_scored,home_penalties_attempted,away_penalties_attempted,home_passes_completed,away_passes_completed,home_passes_attempted,away_passes_attempted,home_total_distance_progressed,away_total_distance_progressed,home_progressive_distance,away_progressive_distance,home_progressive_carries,away_progressive_carries,home_assists,away_assists,home_expected_assisted_goals,away_expected_assisted_goals,home_expected_assists,away_expected_assists,home_key_passes,away_key_passes,home_shot_creating_actions,away_shot_creating_actions,home_goal_creating_actions,away_goal_creating_actions,home_miscontrols,away_miscontrols,home_dispossessed,away_dispossessed,home_recoveries,away_recoveries,home_tackles,away_tackles,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_defensive_actions,away_defensive_actions,home_blocks,away_blocks,home_clearances,away_clearances,result,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result_numeric,shots_difference,shots_on_target_difference,possession_difference,xg_difference,npxg_difference,post_shot_xg_difference,saves_difference,clean_sheets_difference,home_shot_efficiency,away_shot_efficiency,home_shot_accuracy,away_shot_accuracy,b365_prob_home,b365_prob_draw,b365_prob_away,b365_prob_home_norm,b365_prob_draw_norm,b365_prob_away_norm,b365_prob_over25,b365_prob_under25,b365_prob_over25_norm,b365_prob_under25_norm,home_points,away_points,home_cum,away_cum,home_rank_proxy,away_rank_proxy,rank_difference,home_points_last5,home_goals_for_last5,home_goals_against_last5,home_goal_diff_last5,home_wins_last5,home_draws_last5,home_losses_last5,home_form_index,home_avg_shots_last5,home_avg_sot_last5,home_avg_xg_last5,home_avg_poss_last5,away_points_last5,away_goals_for_last5,away_goals_against_last5,away_goal_diff_last5,away_wins_last5,away_draws_last5,away_losses_last5,away_form_index,away_avg_shots_last5,away_avg_sot_last5,away_avg_xg_last5,away_avg_poss_last5
2021-12-19_wolverhampton_wanderers_chelsea,2021-12-19,2022,Matchweek 18,18,David Coote,wolverhampton wanderers,chelsea,0,0,0,0.2,0.9,0.2,0.9,0.9,0.2,0.2,0.4,-0.2,-0.9,0.2,0.4,4.0,8.0,1.0,1.0,27.4,14.9,1.0,1.0,1.0,1.0,1.0,1.0,37,63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2.0,6159.0,10754.0,2003.0,2955.0,7.0,25.0,0.0,0.0,0.2,0.9,0.3,1.2,3.0,7.0,6.0,16.0,0.0,0.0,10.0,10.0,10.0,8.0,359.0,675.0,17.0,16.0,8.0,9.0,13.0,16.0,30.0,32.0,10.0,22.0,30.0,20.0,D,9,7,4,9,0,2,0,0,0,-4.0,0.0,-26,-0.7,-0.7,-0.2,0.0,0.0,0.0,0.0,0.25,0.125,0.14285714285714285,0.23809523809523808,0.6666666666666666,0.13636363636363638,0.2272727272727273,0.6363636363636365,0.47619047619047616,0.5813953488372093,0.450261780104712,0.549738219895288,1,1,11,20,14,6,8,8.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,9.6,2.6,0.82,49.8,4.0,10.0,4.0,6.0,1.0,1.0,3.0,4.0,13.8,4.8,1.42,63.0
2021-12-26_aston_villa_chelsea,2021-12-26,2022,Matchweek 19,19,Martin Atkinson,aston villa,chelsea,1,3,-2,0.4,2.6,0.4,1.1,2.6,0.4,2.6,0.1,-0.4,0.4,-0.4,0.1,8.0,8.0,1.0,2.0,18.8,17.6,4.0,1.0,1.0,1.0,0.0,0.0,42,58,0.0,1.0,0.0,2.0,0.0,2.0,10.0,1.0,12.0,2.0,6589.0,10491.0,2430.0,3121.0,19.0,16.0,0.0,1.0,0.4,1.0,0.5,1.0,6.0,7.0,12.0,20.0,0.0,6.0,13.0,9.0,7.0,11.0,398.0,568.0,17.0,17.0,9.0,10.0,12.0,16.0,29.0,33.0,6.0,10.0,23.0,19.0,A,8,11,2,5,3,1,0,0,-1,0.0,-1.0,-16,-2.2,-0.7000000000000001,2.5,0.0,0.0,0.125,0.375,0.125,0.25,0.19047619047619047,0.2631578947368421,0.6060606060606061,0.1797462911201892,0.24833369167920874,0.571920017200602,0.48780487804878053,0.5405405405405405,0.4743589743589744,0.5256410256410255,0,3,13,23,9,3,6,6.0,7.0,10.0,-3.0,2.0,0.0,3.0,6.0,9.6,3.2,0.9400000000000001,40.0,4.0,10.0,5.0,5.0,1.0,1.0,3.0,4.0,11.8,4.2,1.5,58.8
2021-12-26_brighton_and_hove_albion_brentford,2021-12-26,2022,Matchweek 19,19,Darren England,brighton and hove albion,brentford,2,0,2,0.8,0.7,0.8,0.7,0.7,0.8,0.6,1.2,1.2,-0.7,0.6,-0.8,15.0,16.0,5.0,5.0,21.7,17.1,5.0,5.0,5.0,3.0,1.0,0.0,50,50,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,17.0,6406.0,6701.0,2462.0,2570.0,17.0,17.0,2.0,0.0,0.5,0.6,0.7,0.6,9.0,13.0,26.0,26.0,4.0,0.0,23.0,15.0,9.0,10.0,391.0,370.0,13.0,16.0,7.0,9.0,11.0,12.0,24.0,28.0,10.0,14.0,25.0,21.0,H,8,10,6,9,1,3,0,0,1,-1.0,0.0,0,0.10000000000000009,0.10000000000000009,-0.6,2.0,1.0,0.13333333333333333,0.0,0.3333333333333333,0.3125,0.5263157894736842,0.29411764705882354,0.23809523809523808,0.4972144846796657,0.27785515320334264,0.22493036211699163,0.45454545454545453,0.6024096385542169,0.43005181347150256,0.5699481865284974,3,0,12,10,11,13,-2,5.0,4.0,6.0,-2.0,1.0,2.0,2.0,5.0,13.8,3.8,1.3800000000000001,55.8,11.0,6.0,12.0,-6.0,3.0,2.0,0.0,11.0,10.6,3.4,0.74,49.2
2021-12-26_manchester_city_leicester_city,2021-12-26,2022,Matchweek 19,19,Chris Kavanagh,manchester city,leicester city,6,3,3,3.6,2.7,2.0,2.7,2.7,3.6,2.5,4.7,2.4,0.3,-0.5,-1.3,15.0,14.0,6.0,8.0,17.5,16.9,8.0,8.0,5.0,2.0,0.0,0.0,72,28,1.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,13.0,11431.0,4421.0,2871.0,1586.0,21.0,14.0,3.0,2.0,1.7,1.9,1.0,1.0,9.0,11.0,27.0,26.0,9.0,5.0,13.0,11.0,8.0,5.0,716.0,258.0,7.0,15.0,3.0,10.0,3.0,9.0,10.0,24.0,5.0,6.0,10.0,25.0,H,11,9,14,4,1,2,0,0,1,1.0,-2.0,44,0.8999999999999999,-0.7000000000000002,-2.2,3.0,0.0,0.4,0.21428571428571427,0.4,0.5714285714285714,0.8474576271186441,0.13333333333333333,0.07692307692307693,0.8012162051113485,0.12605801627085214,0.07272577861779932,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,3,0,25,9,2,15,-13,15.0,19.0,4.0,15.0,5.0,0.0,0.0,15.0,21.0,8.8,2.9,70.2,8.0,9.0,12.0,-3.0,2.0,2.0,1.0,8.0,12.0,5.4,1.5,46.4
2021-12-26_norwich_city_arsenal,2021-12-26,2022,Matchweek 19,19,Graham Scott,norwich city,arsenal,0,5,-5,0.1,2.5,0.1,1.7,2.5,0.1,2.8,0.9,-0.1,2.5,-2.2,0.9,4.0,15.0,2.0,5.0,17.9,17.7,6.0,2.0,1.0,2.0,0.0,1.0,36,64,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,19.0,9.0,4591.0,9037.0,1814.0,3077.0,12.0,15.0,0.0,3.0,0.1,0.8,0.2,0.8,4.0,10.0,8.0,26.0,0.0,9.0,13.0,16.0,8.0,8.0,244.0,514.0,17.0,13.0,8.0,11.0,13.0,8.0,30.0,21.0,7.0,8.0,12.0,10.0,A,13,7,3,5,1,2,0,0,-1,-11.0,-3.0,-28,-2.4,-1.5999999999999999,1.9,-1.0,-1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.125,0.21052631578947367,0.7142857142857143,0.11906893464637423,0.20053715308863027,0.6803939122649956,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,0,3,5,13,20,10,10,4.0,2.0,9.0,-7.0,1.0,1.0,3.0,4.0,8.8,3.6,0.78,43.0,9.0,12.0,10.0,2.0,3.0,0.0,2.0,9.0,13.6,6.0,1.7600000000000002,54.0
2021-12-26_tottenham_hotspur_crystal_palace,2021-12-26,2022,Matchweek 19,19,Jonathan Moss,tottenham hotspur,crystal palace,3,0,3,2.3,0.2,1.5,0.2,0.2,2.3,0.6,2.3,-1.3,-0.2,-0.4,-0.7,20.0,4.0,10.0,0.0,15.8,17.7,2.0,6.0,1.0,3.0,0.0,0.0,60,40,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,7.0,18.0,7962.0,5966.0,2808.0,1893.0,27.0,8.0,0.0,0.0,1.4,0.2,1.8,0.3,15.0,4.0,40.0,5.0,2.0,0.0,16.0,14.0,10.0,11.0,485.0,353.0,9.0,18.0,7.0,10.0,5.0,12.0,14.0,30.0,8.0,4.0,15.0,6.0,H,16,10,4,2,1,1,0,1,1,16.0,10.0,20,2.0999999999999996,1.3,-1.6999999999999997,-2.0,0.0,0.15,0.0,0.5,0.0,0.5813953488372093,0.2631578947368421,0.21052631578947367,0.5510440835266821,0.24941995359628769,0.19953596287703013,0.5128205128205129,0.5128205128205129,0.5,0.5,3,0,22,6,4,18,-14,13.0,12.0,3.0,9.0,4.0,1.0,0.0,13.0,14.2,6.2,2.18,47.0,10.0,5.0,8.0,-3.0,3.0,1.0,1.0,10.0,9.4,2.8,0.8800000000000001,42.0
2021-12-26_west_ham_united_southampton,2021-12-26,2022,Matchweek 19,19,Kevin Friend,west ham united,southampton,2,3,-1,1.6,1.2,1.6,0.4,1.2,1.6,1.7,1.4,0.4,1.8,-1.3,-0.6,11.0,10.0,4.0,5.0,17.2,22.8,6.0,4.0,3.0,2.0,0.0,0.0,56,44,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,6.0,27.0,7171.0,5218.0,2566.0,2028.0,21.0,23.0,2.0,2.0,1.6,0.3,1.8,0.2,10.0,9.0,19.0,21.0,3.0,6.0,16.0,18.0,13.0,10.0,381.0,306.0,13.0,19.0,10.0,10.0,9.0,13.0,22.0,32.0,8.0,5.0,11.0,36.0,A,10,9,10,2,2,3,0,0,-1,1.0,-1.0,12,0.40000000000000013,1.2000000000000002,0.30000000000000004,1.0,0.0,0.18181818181818182,0.3,0.36363636363636365,0.5,0.5555555555555556,0.25641025641025644,0.23809523809523808,0.5290697674418605,0.24418604651162792,0.22674418604651161,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,0,3,14,9,8,16,-8,10.0,10.0,8.0,2.0,3.0,1.0,1.0,10.0,11.0,3.8,1.4,39.4,10.0,6.0,13.0,-7.0,3.0,1.0,1.0,10.0,12.0,4.6,0.8799999999999999,44.4
2021-12-27_newcastle_united_manchester_united,2021-12-27,2022,Matchweek 19,19,Craig Pawson,newcastle united,manchester united,1,1,0,1.3,1.6,1.3,1.6,1.6,1.3,0.7,2.3,-0.3,-0.6,-0.3,1.3,13.0,13.0,8.0,3.0,22.6,17.9,3.0,8.0,2.0,7.0,0.0,0.0,32,68,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,24.0,8.0,3310.0,8765.0,1701.0,2746.0,12.0,16.0,1.0,0.0,1.1,1.3,0.6,1.1,9.0,11.0,24.0,25.0,2.0,1.0,20.0,15.0,9.0,4.0,190.0,491.0,18.0,17.0,10.0,10.0,17.0,10.0,35.0,27.0,7.0,11.0,22.0,19.0,D,11,8,2,4,3,3,0,0,0,0.0,5.0,-36,-0.30000000000000004,-0.30000000000000004,-1.5999999999999999,-5.0,0.0,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.21052631578947367,0.6944444444444444,0.14530005310674457,0.19883165161975572,0.6558682952734998,0.6211180124223602,0.4347826086956522,0.588235294117647,0.411764705882353,1,1,8,15,17,6,11,6.0,6.0,9.0,-3.0,1.0,3.0,1.0,6.0,13.6,4.2,1.04,38.8,5.0,7.0,6.0,1.0,1.0,2.0,2.0,5.0,9.4,3.2,1.48,51.6
2021-12-28_crystal_palace_norwich_city,2021-12-28,2022,Matchweek 20,20,Paul Tierney,crystal palace,norwich city,3,0,3,1.9,0.9,1.2,0.9,0.9,1.9,0.1,2.5,1.1,-0.9,0.1,-0.5,18.0,12.0,5.0,2.0,13.3,17.7,2.0,6.0,2.0,3.0,1.0,0.0,51,49,0.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,5.0,10.0,6497.0,6243.0,2244.0,2464.0,16.0,7.0,2.0,0.0,0.8,0.6,1.0,0.7,12.0,8.0,32.0,21.0,6.0,0.0,12.0,15.0,11.0,14.0,336.0,320.0,26.0,16.0,16.0,8.0,6.0,5.0,32.0,21.0,10.0,8.0,17.0,24.0,H,9,13,8,8,1,2,0,0,1,6.0,3.0,2,0.9999999999999999,0.29999999999999993,-2.4,-1.0,1.0,0.16666666666666666,0.0,0.2777777777777778,0.16666666666666666,0.6060606060606061,0.26666666666666666,0.18181818181818182,0.5747126436781609,0.2528735632183908,0.17241379310344826,0.45454545454545453,0.6024096385542169,0.43005181347150256,0.5699481865284974,3,0,17,5,8,19,-11,10.0,11.0,5.0,6.0,3.0,1.0,1.0,10.0,13.0,5.2,1.56,59.0,10.0,3.0,15.0,-12.0,3.0,1.0,1.0,10.0,9.8,2.8,0.9199999999999999,50.0
2021-12-28_leicester_city_liverpool,2021-12-28,2022,Matchweek 20,20,Michael Oliver,leicester city,liverpool,1,0,1,0.4,2.3,0.4,1.4,2.3,0.4,1.5,0.1,0.6,-2.3,1.5,-0.9,6.0,20.0,1.0,3.0,14.9,15.0,4.0,1.0,3.0,0.0,1.0,0.0,37,63,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,25.0,3.0,4743.0,9688.0,2095.0,3369.0,10.0,36.0,1.0,0.0,0.4,1.1,0.3,1.7,6.0,13.0,12.0,32.0,2.0,0.0,15.0,18.0,8.0,9.0,275.0,511.0,17.0,15.0,9.0,10.0,31.0,15.0,48.0,30.0,5.0,12.0,39.0,6.0,H,8,11,1,12,0,1,0,0,1,-14.0,-2.0,-26,-1.9,-0.9999999999999999,1.4,3.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.15,0.125,0.18181818181818182,0.7518796992481203,0.11806956662093454,0.17173755144863206,0.7101928819304333,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.27083333333333337,3,0,16,20,10,4,6,9.0,9.0,7.0,2.0,3.0,0.0,2.0,9.0,10.2,4.8,1.3599999999999999,48.6,7.0,9.0,7.0,2.0,2.0,1.0,2.0,7.0,17.4,5.0,1.94,64.2
2021-12-28_southampton_tottenham_hotspur,2021-12-28,2022,Matchweek 20,20,Anthony Taylor,southampton,tottenham hotspur,1,1,0,0.4,2.3,0.4,2.2,2.3,0.4,3.1,0.5,0.6,-1.2,2.1,0.5,9.0,21.0,2.0,9.0,20.7,17.6,11.0,4.0,10.0,4.0,0.0,1.0,35,65,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,31.0,2.0,3829.0,11096.0,1479.0,3610.0,11.0,41.0,0.0,1.0,0.2,2.1,0.3,2.3,5.0,17.0,12.0,38.0,2.0,2.0,13.0,16.0,6.0,7.0,212.0,664.0,15.0,16.0,4.0,8.0,10.0,3.0,25.0,19.0,11.0,12.0,28.0,10.0,D,15,5,3,7,2,2,1,0,0,-12.0,-7.0,-30,-1.9,-1.8000000000000003,2.6,6.0,-1.0,0.1111111111111111,0.047619047619047616,0.2222222222222222,0.42857142857142855,0.26666666666666666,0.2857142857142857,0.5,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.5128205128205129,0.5128205128205129,0.5,0.5,1,1,12,8,14,17,-3,7.0,7.0,6.0,1.0,1.0,4.0,0.0,7.0,12.6,4.0,1.1400000000000001,48.2,8.0,5.0,7.0,-2.0,2.0,2.0,1.0,8.0,12.0,4.2,1.28,60.0
2021-12-28_watford_west_ham_united,2021-12-28,2022,Matchweek 20,20,Darren England,watford,west ham united,1,4,-3,1.6,3.6,1.6,2.8,3.6,1.6,3.4,1.5,-0.6,0.4,-0.6,0.5,14.0,12.0,5.0,5.0,15.2,16.0,6.0,5.0,2.0,4.0,0.0,0.0,43,57,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,16.0,21.0,4365.0,5612.0,2002.0,2096.0,20.0,16.0,1.0,3.0,1.4,2.8,0.5,1.2,8.0,11.0,23.0,21.0,2.0,7.0,21.0,18.0,8.0,8.0,232.0,336.0,16.0,15.0,12.0,9.0,13.0,16.0,29.0,31.0,5.0,14.0,20.0,17.0,A,12,12,4,5,0,1,0,0,-1,2.0,0.0,-14,-2.0,-1.1999999999999997,1.9,-2.0,0.0,0.07142857142857142,0.3333333333333333,0.35714285714285715,0.4166666666666667,0.29411764705882354,0.2777777777777778,0.47619047619047616,0.28062360801781744,0.26503340757238314,0.4543429844097996,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,0,3,7,17,18,9,9,3.0,7.0,11.0,-4.0,1.0,0.0,4.0,3.0,13.6,4.8,1.4200000000000002,39.2,10.0,5.0,6.0,-1.0,3.0,1.0,1.0,10.0,9.6,3.0,1.08,48.4
2021-12-29_brentford_manchester_city,2021-12-29,2022,Matchweek 20,20,David Coote,brentford,manchester city,0,1,-1,0.4,1.1,0.4,1.1,1.1,0.4,1.2,0.2,-0.4,-0.1,0.2,0.2,6.0,12.0,2.0,3.0,24.6,19.8,3.0,2.0,2.0,2.0,0.0,1.0,24,76,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,27.0,7.0,2670.0,10282.0,1092.0,2691.0,2.0,30.0,0.0,1.0,0.3,0.9,0.2,1.0,3.0,8.0,8.0,22.0,0.0,2.0,8.0,7.0,7.0,12.0,144.0,660.0,17.0,11.0,6.0,4.0,16.0,8.0,33.0,19.0,6.0,6.0,19.0,11.0,A,12,10,3,5,0,0,0,0,-1,-6.0,-1.0,-52,-0.7000000000000001,-0.7000000000000001,1.0,0.0,-1.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.05263157894736842,0.125,0.8771929824561404,0.04989604989604989,0.1185031185031185,0.8316008316008316,0.6666666666666666,0.38167938931297707,0.6359223300970874,0.3640776699029127,0,3,10,25,16,2,14,6.0,5.0,6.0,-1.0,2.0,0.0,3.0,6.0,11.6,4.2,1.34,49.0,0.0,12.0,2.0,10.0,0.0,0.0,5.0,0.0,17.8,6.8,1.94,71.0
2021-12-29_chelsea_brighton_and_hove_albion,2021-12-29,2022,Matchweek 20,20,Mike Dean,chelsea,brighton and hove albion,1,1,0,0.7,0.9,0.7,0.9,0.9,0.7,1.2,1.0,0.3,0.1,0.2,0.0,11.0,18.0,5.0,6.0,13.6,20.2,6.0,5.0,5.0,4.0,0.0,0.0,47,53,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,8.0,6063.0,6803.0,2730.0,2405.0,18.0,25.0,1.0,1.0,0.5,0.8,1.2,1.0,8.0,13.0,19.0,33.0,2.0,2.0,12.0,11.0,16.0,16.0,365.0,405.0,23.0,23.0,15.0,14.0,10.0,9.0,33.0,32.0,14.0,7.0,25.0,19.0,D,14,7,10,8,4,1,0,0,0,-7.0,-1.0,-6,-0.20000000000000007,-0.20000000000000007,0.19999999999999996,1.0,0.0,0.09090909090909091,0.05555555555555555,0.45454545454545453,0.3333333333333333,0.7142857142857143,0.2222222222222222,0.13333333333333333,0.6676557863501484,0.20771513353115725,0.12462908011869436,0.5181347150259068,0.5076142131979695,0.5051282051282052,0.49487179487179483,1,1,19,12,5,15,-10,7.0,7.0,6.0,1.0,1.0,4.0,0.0,7.0,19.2,5.6,2.12,63.8,7.0,5.0,7.0,-2.0,1.0,4.0,0.0,7.0,11.2,4.2,1.04,55.6
2021-12-30_manchester_united_burnley,2021-12-30,2022,Matchweek 20,20,Jonathan Moss,manchester united,burnley,3,1,2,2.4,1.1,2.4,1.1,1.1,2.4,0.8,1.2,-0.4,-0.1,-0.2,-0.8,18.0,10.0,6.0,3.0,17.5,13.3,3.0,6.0,2.0,4.0,0.0,0.0,57,43,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,23.0,24.0,6895.0,5665.0,2217.0,2049.0,23.0,15.0,1.0,0.0,1.3,1.0,1.2,1.2,13.0,8.0,34.0,16.0,3.0,2.0,9.0,19.0,11.0,4.0,402.0,293.0,8.0,14.0,5.0,6.0,5.0,8.0,13.0,22.0,13.0,8.0,18.0,24.0,H,5,10,7,5,0,0,0,0,1,8.0,3.0,14,1.2999999999999998,1.2999999999999998,-0.3999999999999999,-2.0,0.0,0.16666666666666666,0.1,0.3333333333333333,0.3,0.7352941176470588,0.2,0.1111111111111111,0.7026858213616489,0.19113054341036853,0.10618363522798249,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,3,0,16,4,11,20,-9,9.0,7.0,10.0,-3.0,3.0,0.0,2.0,9.0,12.8,4.4,1.5399999999999998,46.6,9.0,4.0,7.0,-3.0,2.0,3.0,0.0,9.0,8.0,2.4,0.66,39.8
2022-01-01_arsenal_manchester_city,2022-01-01,2022,Matchweek 21,21,Stuart Attwell,arsenal,manchester city,1,2,-1,0.8,2.0,0.8,1.2,2.0,0.8,1.7,0.4,0.2,0.0,-0.3,-0.6,7.0,14.0,2.0,1.0,15.6,18.7,2.0,2.0,0.0,1.0,0.0,0.0,29,71,0.0,0.0,0.0,1.0,0.0,1.0,11.0,7.0,33.0,9.0,3888.0,9646.0,1592.0,2904.0,9.0,22.0,1.0,0.0,0.3,1.0,0.2,0.8,3.0,11.0,10.0,29.0,2.0,3.0,11.0,18.0,6.0,8.0,185.0,587.0,16.0,14.0,6.0,7.0,10.0,2.0,26.0,16.0,1.0,6.0,15.0,23.0,A,13,5,5,5,3,2,1,0,-1,-7.0,1.0,-42,-1.2,-0.3999999999999999,1.2999999999999998,-1.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.17391304347826086,0.21052631578947367,0.6666666666666666,0.16545718432510886,0.20029027576197386,0.6342525399129173,0.6369426751592356,0.42194092827004215,0.6015228426395939,0.398477157360406,0,3,22,28,3,2,1,12.0,9.0,2.0,7.0,4.0,0.0,1.0,12.0,15.8,5.0,1.9,54.2,0.0,12.0,3.0,9.0,0.0,0.0,5.0,0.0,17.4,6.0,2.02,71.8
2022-01-01_crystal_palace_west_ham_united,2022-01-01,2022,Matchweek 21,21,Darren England,crystal palace,west ham united,2,3,-1,2.4,2.2,2.4,1.4,2.2,2.4,2.0,1.6,-0.4,0.8,-1.0,-0.4,22.0,9.0,6.0,4.0,15.8,14.5,5.0,6.0,2.0,4.0,0.0,0.0,62,38,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,23.0,9850.0,4971.0,3426.0,2014.0,28.0,17.0,1.0,2.0,2.2,1.1,1.9,1.3,18.0,5.0,40.0,17.0,4.0,5.0,24.0,14.0,16.0,11.0,531.0,275.0,15.0,31.0,12.0,18.0,6.0,11.0,21.0,42.0,7.0,7.0,16.0,39.0,A,6,16,9,1,0,2,0,0,-1,13.0,2.0,24,0.19999999999999973,1.0,0.3999999999999999,-2.0,0.0,0.09090909090909091,0.3333333333333333,0.2727272727272727,0.4444444444444444,0.3225806451612903,0.29411764705882354,0.4347826086956522,0.3067869752844252,0.27971753628874063,0.41349548842683403,0.53475935828877,0.4926108374384237,0.5205128205128204,0.47948717948717956,0,3,17,20,8,6,2,7.0,11.0,8.0,3.0,2.0,1.0,2.0,7.0,14.8,5.2,1.6600000000000001,59.4,7.0,8.0,7.0,1.0,2.0,1.0,2.0,7.0,9.8,3.2,1.44,46.4
2022-01-01_watford_tottenham_hotspur,2022-01-01,2022,Matchweek 21,21,Robert Jones,watford,tottenham hotspur,0,1,-1,0.3,2.2,0.3,,2.2,0.3,2.4,,-0.3,,1.4,,6.0,5.0,4.0,2.0,19.0,,9.0,7.0,8.0,5.0,0.0,0.0,26,74,1.0,,0.0,0.0,0.0,0.0,13.0,,28.0,,3867.0,,1933.0,,7.0,,0.0,0.0,0.2,,0.2,,4.0,,11.0,,0.0,,19.0,,7.0,,179.0,,16.0,,8.0,13.0,8.0,6.0,24.0,0.0,3.0,,44.0,,A,6,9,3,7,0,1,0,0,-1,1.0,2.0,-48,-1.9000000000000001,,,3.0,0.0,0.0,0.2,0.6666666666666666,0.4,0.2,0.23809523809523808,0.6211180124223602,0.18881939014855356,0.22478498827208754,0.5863956215793588,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,0,3,7,11,19,16,3,3.0,7.0,11.0,-4.0,1.0,0.0,4.0,3.0,12.8,5.0,1.28,36.4,5.0,5.0,4.0,1.0,1.0,2.0,2.0,5.0,11.0,3.8,1.52,64.0
2022-01-02_brentford_aston_villa,2022-01-02,2022,Matchweek 21,21,Craig Pawson,brentford,aston villa,2,1,1,0.6,0.8,0.6,0.8,0.8,0.6,1.3,1.0,1.4,0.2,0.3,-1.0,10.0,16.0,4.0,5.0,17.7,17.1,5.0,4.0,4.0,2.0,0.0,0.0,45,55,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,12.0,6166.0,7152.0,2343.0,2598.0,8.0,16.0,1.0,1.0,0.3,0.7,0.4,1.1,7.0,14.0,14.0,31.0,3.0,2.0,11.0,21.0,6.0,10.0,317.0,426.0,20.0,11.0,15.0,6.0,8.0,6.0,28.0,17.0,8.0,8.0,19.0,12.0,H,17,11,3,7,2,2,0,0,1,-6.0,-1.0,-10,-0.20000000000000007,-0.20000000000000007,0.30000000000000004,2.0,0.0,0.2,0.0625,0.4,0.3125,0.3333333333333333,0.30303030303030304,0.4166666666666667,0.31654676258992803,0.2877697841726619,0.3956834532374101,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,3,0,13,9,12,17,-5,9.0,6.0,5.0,1.0,3.0,0.0,2.0,9.0,10.6,4.0,1.26,47.2,9.0,5.0,5.0,0.0,3.0,0.0,2.0,9.0,12.2,3.4,0.82,44.6
